seed,tree_type,workload,n,queries,paint_count,query_count,centroid_build_ms,centroid_run_ms,naive_bfs_run_ms,lca_build_ms,lca_run_ms,speedup_vs_naive,speedup_vs_lca,centroid_memory_bytes,naive_memory_bytes,lca_memory_bytes,checksum
1051,random,update_heavy,27200,50000,24955,25045,95.579,5.351,144.219,2.252,760.943,26.952,142.206,2656880,136000,1877824,49432
1051,random,update_heavy,27300,50000,25151,24849,131.672,4.183,154.982,2.523,777.931,37.048,185.961,1372160,136500,1884724,47328
1051,random,update_heavy,27400,50000,24827,25173,97.803,4.771,144.328,2.526,774.153,30.252,162.269,274432,137000,1891624,47401
1051,random,update_heavy,27500,50000,24913,25087,95.017,5.13,149.048,2.706,809.604,29.053,157.811,823296,137500,1898524,46809
1051,random,update_heavy,27600,50000,25157,24843,94.861,5.291,142.598,2.534,756.834,26.95,143.034,2650696,138000,1905424,47562
1051,random,update_heavy,27700,50000,24944,25056,97.257,4.206,141.664,2.658,793.953,33.678,188.749,4251648,138500,1912324,46292
1051,random,update_heavy,27800,50000,24974,25026,90.647,4.853,144.132,2.612,800.182,29.698,164.874,2699648,139000,1919224,47885
1051,random,update_heavy,27900,50000,24789,25211,79.739,5.261,152.764,2.662,790.008,29.039,150.172,2710380,139500,1926124,49997
1051,random,update_heavy,28000,50000,24897,25103,101.745,5.47,152.333,2.821,802.937,27.848,146.787,1224704,140000,1933024,48727
1051,random,update_heavy,28100,50000,24894,25106,91.368,4.973,151.448,2.546,783.447,30.453,157.537,2707140,140500,1939924,48816
1051,random,update_heavy,28200,50000,25143,24857,98.62,4.924,148.295,2.682,788.964,30.117,160.228,1232896,141000,1946824,47948
1051,random,update_heavy,28300,50000,25061,24939,113.689,4.754,141.263,2.457,766.06,29.716,161.15,1503232,141500,1953724,48493
1051,random,update_heavy,28400,50000,24822,25178,118.574,5.483,157.146,2.599,764.16,28.663,139.379,823296,142000,1960624,49254
1051,random,update_heavy,28500,50000,24872,25128,102.61,5.087,163.453,2.663,781.326,32.129,153.581,274432,142500,1967524,50005
1051,random,update_heavy,28600,50000,24854,25146,120.952,6.856,165.503,2.586,805.49,24.138,117.48,274432,143000,1974424,48779
1051,random,update_heavy,28700,50000,25050,24950,116.384,7.018,162.293,3.434,788.967,23.125,112.417,1372160,143500,1981324,49608
1051,random,update_heavy,28800,50000,25020,24980,96.753,5.282,158.448,2.647,769.161,29.999,145.625,2798008,144000,1988224,48604
1051,random,update_heavy,28900,50000,24973,25027,103.578,5.316,160.809,2.801,809.895,30.249,152.348,2800940,144500,1995124,51760
1051,random,update_heavy,29000,50000,25259,24741,102.29,5.408,156.153,2.413,830.843,28.875,153.638,696320,145000,2002024,46781
1051,random,update_heavy,29100,50000,25082,24918,106.04,4.776,165.703,3.745,830.979,34.692,173.976,2861020,145500,2008924,48854
1051,random,update_heavy,29200,50000,24780,25220,99.938,4.766,156.73,3.012,809.931,32.882,169.922,2776424,146000,2015824,49719
1051,random,update_heavy,29300,50000,24836,25164,103.235,4.477,172.635,1.609,842.031,38.558,188.067,2798716,146500,2022724,50094
1051,random,update_heavy,29400,50000,24904,25096,103.353,4.688,158.144,2.644,807.701,33.737,172.306,2832808,147000,2029624,51101
1051,random,update_heavy,29500,50000,24946,25054,102.196,4.951,167.851,1.388,814.529,33.9,164.505,1531904,147500,2036524,50538
1051,random,update_heavy,29600,50000,24916,25084,102.844,4.676,159.908,3.383,792.878,34.195,169.549,2084864,148000,2043424,50343
1051,random,update_heavy,29700,50000,24964,25036,107.44,5.139,169.629,3.375,870.381,33.01,169.374,4300800,148500,2050324,52455
1051,random,update_heavy,29800,50000,25035,24965,107.76,4.614,152.67,2.679,797.753,33.092,172.917,274432,149000,2057224,50987
1051,random,update_heavy,29900,50000,24949,25051,108.019,5.031,116.509,1.921,840.394,23.157,167.033,720896,149500,2064124,50462
1051,random,update_heavy,30000,50000,24839,25161,121.395,4.468,163.135,2.739,855.892,36.514,191.573,548864,150000,2071024,51701
1051,path,read_heavy,300,50000,506,49494,0.552,1.456,24.078,0.024,43.897,16.542,30.157,21484,1500,13628,81762
1051,path,read_heavy,400,50000,516,49484,0.919,1.525,20.574,0.025,54.148,13.493,35.512,29984,2000,18128,126386
1051,path,read_heavy,500,50000,514,49486,0.947,1.76,20.152,0.013,52.857,11.451,30.034,38484,2500,22628,158297
1051,path,read_heavy,600,50000,564,49436,1.185,1.726,21.183,0.014,71.246,12.271,41.273,47696,3000,29528,155717
1051,path,read_heavy,700,50000,496,49504,1.95,1.091,27.071,0.024,73.638,24.822,67.521,49152,3500,34428,204614
1051,path,read_heavy,800,50000,493,49507,1.248,0.97,27.853,0.039,89.01,28.708,91.744,66296,4000,39328,246628
1051,path,read_heavy,900,50000,511,49489,1.808,1.957,24.741,0.042,91.985,12.644,47.01,28672,4500,44228,263214
1051,path,read_heavy,1000,50000,511,49489,2.158,2.234,26.324,0.058,104.342,11.783,46.704,20480,5000,49128,359965
1051,path,read_heavy,1100,50000,478,49522,2.252,1.888,27.739,0.093,103.302,14.689,54.704,32768,5500,58556,340639
1051,path,read_heavy,1200,50000,484,49516,2.346,1.944,26.07,0.061,119.622,13.414,61.55,104912,6000,63856,284648
1051,path,read_heavy,1300,50000,523,49477,2.572,2.102,29.357,0.06,124.42,13.967,59.194,115012,6500,69156,395243
1051,path,read_heavy,1400,50000,492,49508,2.858,2.036,29.027,0.066,118.499,14.254,58.19,53248,7000,74456,320708
1051,path,read_heavy,1500,50000,502,49498,5.446,1.429,27.294,0.112,139.839,19.104,97.878,135212,7500,79756,397354
1051,path,read_heavy,1600,50000,513,49487,3.176,2.066,31.163,0.071,140.662,15.082,68.075,145312,8000,85056,491287
1051,path,read_heavy,1700,50000,487,49513,3.395,2.076,35.396,0.083,121.191,17.052,58.383,155412,8500,90356,574195
1051,path,read_heavy,1800,50000,513,49487,3.626,2.101,35.556,0.085,155.603,16.927,74.075,165512,9000,95656,553378
1051,path,read_heavy,1900,50000,542,49458,2.497,2.726,36.922,0.099,138.868,13.546,50.948,175612,9500,100956,624737
1051,path,read_heavy,2000,50000,472,49528,5.779,3.664,36.22,0.085,156.228,9.885,42.635,185712,10000,106256,506593
1051,path,read_heavy,2100,50000,545,49455,4.203,2.114,40.524,0.128,172.009,19.17,81.371,196236,10500,119956,615125
1051,path,read_heavy,2200,50000,483,49517,3.562,1.202,36.779,0.103,161.94,30.603,134.748,118784,11000,125656,648771
1051,path,read_heavy,2300,50000,508,49492,6.021,2.151,39.065,0.028,167.986,18.157,78.079,218036,11500,131356,661187
1051,path,read_heavy,2400,50000,516,49484,5.028,2.172,40.877,0.103,149.485,18.817,68.814,228936,12000,137056,605778
1051,path,read_heavy,2500,50000,501,49499,5.031,2.196,44.249,0.103,183.31,20.146,83.46,239836,12500,142756,872517
1051,path,read_heavy,2600,50000,543,49457,6.537,2.709,55.639,0.145,180.274,20.537,66.541,250736,13000,148456,882643
1051,path,read_heavy,2700,50000,491,49509,5.245,1.48,45.611,0.128,181.81,30.826,122.878,184320,13500,154156,812310
1051,path,read_heavy,2800,50000,502,49498,4.942,2.305,42.205,0.043,186.264,18.311,80.812,272536,14000,159856,727446
1051,path,read_heavy,2900,50000,508,49492,5.544,2.07,52.752,0.131,184.599,25.487,89.187,36864,14500,165556,965299
1051,path,read_heavy,3000,50000,483,49517,6.439,2.301,47.387,0.149,186.874,20.596,81.221,294336,15000,171256,908088
1051,path,read_heavy,3100,50000,533,49467,5.794,2.728,57.913,0.117,201.517,21.227,73.862,305236,15500,176956,964664
1051,path,read_heavy,3200,50000,491,49509,7.26,2.303,51.848,0.082,223.2,22.512,96.913,73728,16000,182656,1190181
1051,path,read_heavy,3300,50000,503,49497,6.729,1.321,47.07,0.041,215.448,35.646,163.156,327036,16500,188356,831762
1051,path,read_heavy,3400,50000,475,49525,7.229,2.334,49.041,0.145,224.286,21.009,96.083,98304,17000,194056,859126
1051,path,read_heavy,3500,50000,530,49470,7.304,2.298,81.118,0.191,212.166,35.302,92.334,348836,17500,199756,1223915
1051,path,read_heavy,3600,50000,526,49474,6.281,2.331,45.312,0.143,201.299,19.436,86.346,359736,18000,205456,841429
1051,path,read_heavy,3700,50000,485,49515,7.426,2.337,53.461,0.295,234.136,22.871,100.165,370636,18500,211156,1135604
1051,path,read_heavy,3800,50000,509,49491,7.803,2.555,51.3,0.144,238.863,20.074,93.47,69632,19000,216856,862963
1051,path,read_heavy,3900,50000,514,49486,11.332,3.192,76.043,0.148,213.49,23.822,66.881,392436,19500,222556,1143160
1051,path,read_heavy,4000,50000,482,49518,8.234,2.496,53.121,0.144,245.584,21.279,98.375,403336,20000,228256,1053305
1051,path,read_heavy,4100,50000,534,49466,8.658,2.424,52.896,0.362,249.108,21.823,102.772,414276,20500,241664,816796
1051,path,read_heavy,4200,50000,456,49544,8.492,2.134,91.63,0.251,249.113,42.944,116.752,282624,21000,40960,1511211
1051,path,read_heavy,4300,50000,503,49497,9.321,2.395,62.616,0.198,249.372,26.145,104.122,458752,21500,262812,1235303
1051,path,read_heavy,4400,50000,517,49483,8.851,2.562,65.448,0.283,246.239,25.55,96.127,449376,22000,268912,1380184
1051,path,read_heavy,4500,50000,515,49485,9.143,2.38,69.115,0.173,285.658,29.042,120.034,461076,22500,275012,1448411
1051,path,read_heavy,4600,50000,519,49481,11.429,3.59,66.585,0.212,278.974,18.549,77.717,472776,23000,281112,1248094
1051,path,read_heavy,4700,50000,518,49482,9.908,2.398,67.956,0.184,253.361,28.341,105.664,484476,23500,287212,1603864
1051,path,read_heavy,4800,50000,540,49460,10.382,2.418,62.883,0.192,297.121,26.002,122.859,496176,24000,293312,1505917
1051,path,read_heavy,4900,50000,514,49486,16.093,2.568,68.446,0.276,273.123,26.655,106.36,135168,24500,299412,1311528
1051,path,read_heavy,5000,50000,474,49526,9.157,3.278,60.974,0.212,240.06,18.601,73.234,519576,25000,305512,1286259
1051,path,read_heavy,5100,50000,498,49502,8.797,2.495,79.992,0.211,272.095,32.056,109.039,531276,25500,311612,2008104
1051,path,read_heavy,5200,50000,505,49495,9.337,1.178,101.738,0.206,284.961,86.38,241.944,542976,26000,317712,2454650
1051,path,read_heavy,5300,50000,497,49503,10.717,2.665,80.581,0.215,274.09,30.235,102.844,554676,26500,323812,1956467
1051,path,read_heavy,5400,50000,499,49501,10.394,2.533,79.728,0.227,281.58,31.476,111.165,566376,27000,329912,1720994
1051,path,read_heavy,5500,50000,482,49518,14.048,2.281,97.497,0.338,312.344,42.747,136.945,578076,27500,336012,1735241
1051,path,read_heavy,5600,50000,532,49468,11.799,2.772,81.114,0.22,293.798,29.267,106.007,589776,28000,342112,1943503
1051,path,read_heavy,5700,50000,519,49481,12.125,2.516,88.427,0.113,279.244,35.147,110.992,77824,28500,348212,2304067
1051,path,read_heavy,5800,50000,488,49512,12.882,2.894,81.4,0.079,322.8,28.125,111.533,613176,29000,354312,1884024
1051,path,read_heavy,5900,50000,496,49504,12.209,2.568,72.729,0.132,251.246,28.321,97.837,624876,29500,360412,1381348
1051,path,read_heavy,6000,50000,483,49517,13.071,2.561,93.277,0.226,321.625,36.416,125.566,143360,30000,366512,2369186
1051,path,read_heavy,6100,50000,489,49511,13.655,2.361,79.32,0.139,309.502,33.6,131.106,648276,30500,372612,1624380
1051,path,read_heavy,6200,50000,485,49515,12.7,2.882,81.702,0.276,322.976,28.35,112.071,659976,31000,378712,1566054
1051,path,read_heavy,6300,50000,484,49516,17.031,2.652,97.454,0.245,323.796,36.751,122.109,151552,31500,384812,1854947
1051,path,read_heavy,6400,50000,503,49497,13.406,2.628,84.444,0.256,321.313,32.128,122.247,683376,32000,390912,1796318
1051,path,read_heavy,6500,50000,535,49465,13.633,2.553,74.031,0.299,313.693,28.994,122.858,695076,32500,397012,1412256
1051,path,read_heavy,6600,50000,523,49477,18.692,2.496,90.909,0.256,325.495,36.423,130.412,706776,33000,403112,1857535
1051,path,read_heavy,6700,50000,525,49475,13.386,2.734,89.88,0.261,328.497,32.875,120.152,718476,33500,409212,2119062
1051,path,read_heavy,6800,50000,489,49511,14.481,3.533,142.214,0.283,329.739,40.254,93.334,730176,34000,415312,2950457
1051,path,read_heavy,6900,50000,473,49527,16.255,2.661,103.195,0.281,293.229,38.776,110.183,741876,34500,421412,2283720
1051,path,read_heavy,7000,50000,495,49505,14.901,2.612,112.7,0.266,353.028,43.152,135.172,753576,35000,427512,3056687
1051,path,read_heavy,7100,50000,475,49525,19.287,3.049,105.951,0.285,340.915,34.745,111.798,184320,35500,433612,2006098
1051,path,read_heavy,7200,50000,525,49475,15.886,2.743,90.337,0.358,341.633,32.937,124.561,776976,36000,439712,1777135
1051,path,read_heavy,7300,50000,510,49490,18.808,2.094,88.504,0.301,350.459,42.266,167.364,788676,36500,445812,1898928
1051,path,read_heavy,7400,50000,485,49515,14.934,2.841,92.138,0.301,330.456,32.434,116.325,800376,37000,451912,1864046
1051,path,read_heavy,7500,50000,553,49447,16.73,2.898,98.153,0.301,356.388,33.871,122.986,812076,37500,458012,2040165
1051,path,read_heavy,7600,50000,522,49478,21.578,2.774,100.843,0.118,349.043,36.352,125.822,917504,38000,464112,2426311
1051,path,read_heavy,7700,50000,535,49465,16.493,2.702,108.424,0.158,337.097,40.133,124.777,1171456,38500,470212,2655972
1051,path,read_heavy,7800,50000,463,49537,16.64,2.684,121.675,0.306,361.973,45.337,134.873,847176,39000,476312,2262720
1051,path,read_heavy,7900,50000,497,49503,15.857,2.233,115.196,0.296,379.116,51.597,169.809,858876,39500,482412,2659246
1051,path,read_heavy,8000,50000,516,49484,23.346,4.011,110.954,0.31,352.351,27.66,87.84,192512,40000,488512,2090457
1051,path,read_heavy,8100,50000,500,49500,16.823,1.944,104.822,0.323,358.022,53.935,184.215,882276,40500,494612,2078359
1051,path,read_heavy,8200,50000,486,49514,18.44,4.813,96.752,0.368,383.338,20.101,79.641,200704,41000,533512,2386809
1051,path,read_heavy,8300,50000,510,49490,22.676,2.881,100.385,0.347,374.038,34.849,129.847,906548,41500,540012,2559022
1051,path,read_heavy,8400,50000,515,49485,18.692,2.85,104.841,0.341,378.64,36.783,132.842,919048,42000,546512,2499966
1051,path,read_heavy,8500,50000,499,49501,18.358,3.562,117.308,0.368,360.792,32.933,101.289,204800,42500,553012,2566419
1051,path,read_heavy,8600,50000,504,49496,18.403,3.006,134.398,0.349,385.738,44.704,128.306,944048,43000,559512,3377136
1051,path,read_heavy,8700,50000,463,49537,18.186,2.994,108.536,0.351,397.459,36.247,132.738,956548,43500,566012,2508624
1051,path,read_heavy,8800,50000,529,49471,18.39,2.849,95.283,0.394,400.548,33.45,140.617,212992,44000,572512,2393050
1051,path,read_heavy,8900,50000,528,49472,29.688,4.95,103.968,0.318,379.612,21.004,76.691,217088,44500,579012,2183243
1051,path,read_heavy,9000,50000,510,49490,19.367,3.824,114.352,0.399,409.248,29.905,107.024,994048,45000,585512,2867886
1051,path,read_heavy,9100,50000,534,49466,19.288,4.465,166.181,0.187,404.388,37.22,90.572,1006548,45500,592012,2469042
1051,path,read_heavy,9200,50000,503,49497,19.738,3.517,157.553,0.467,423.436,44.795,120.39,1019048,46000,598512,4379523
1051,path,read_heavy,9300,50000,472,49528,26.439,2.887,120.79,0.391,383.482,41.845,132.849,1031548,46500,605012,2655657
1051,path,read_heavy,9400,50000,469,49531,20.041,2.953,116.137,0.387,393.975,39.323,133.397,1044048,47000,611512,2546922
1051,path,read_heavy,9500,50000,478,49522,25.327,2.979,142.435,0.411,424.895,47.813,142.63,1056548,47500,618012,3042820
1051,path,read_heavy,9600,50000,522,49478,17.513,2.717,108.334,0.318,430.959,39.867,158.592,1069048,48000,624512,2399005
1051,path,read_heavy,9700,50000,492,49508,26.694,3.191,127.714,0.381,393.588,40.022,123.339,1081548,48500,631012,3010897
1051,path,read_heavy,9800,50000,488,49512,20.516,3.376,109.17,0.484,350.299,32.335,103.755,1094048,49000,637512,2749007
1051,path,read_heavy,9900,50000,516,49484,21.07,2.98,141.085,0.439,410.515,47.344,137.757,1106548,49500,644012,3015775
1051,path,read_heavy,10000,50000,528,49472,19.154,3.155,127.026,0.316,413.128,40.264,130.952,241664,50000,650512,2819286
1051,path,read_heavy,10100,50000,511,49489,26.774,5.971,133.811,0.457,456.042,22.412,76.381,1131548,50500,657012,2374358
1051,path,read_heavy,10200,50000,528,49472,23.768,3.059,139.583,0.472,477.955,45.624,156.225,1144048,51000,663512,3800251
1051,path,read_heavy,10300,50000,534,49466,21.867,3.107,125.73,0.437,429.029,40.473,138.107,249856,51500,670012,2681133
1051,path,read_heavy,10400,50000,478,49522,20.817,3.121,138.829,0.437,427.006,44.477,136.8,1169048,52000,676512,3116689
1051,path,read_heavy,10500,50000,525,49475,19.911,3.075,151.802,0.913,459.41,49.371,149.416,1181548,52500,712704,3564918
1051,path,read_heavy,10600,50000,521,49479,32.954,3.174,170.889,0.953,430.575,53.847,135.674,1101824,53000,204800,3889762
1051,path,read_heavy,10700,50000,476,49524,22.09,4.556,139.177,0.49,446.373,30.548,97.975,262144,53500,696012,2804588
1051,path,read_heavy,10800,50000,536,49464,28.105,3.124,177.865,0.452,425.222,56.931,136.106,1219048,54000,702512,4097112
1051,path,read_heavy,10900,50000,492,49508,22.867,3.259,182.057,0.478,445.899,55.863,136.821,1231548,54500,709012,4661062
1051,path,read_heavy,11000,50000,483,49517,31.153,3.162,164.059,0.351,431.997,51.891,136.639,266240,55000,715512,3846013
1051,path,read_heavy,11100,50000,533,49467,23.041,3.385,137.782,0.464,496.2,40.699,146.57,1256548,55500,722012,2729554
1051,path,read_heavy,11200,50000,486,49514,24.886,3.158,213.894,0.463,424.395,67.729,134.383,1269048,56000,728512,5243737
1051,path,read_heavy,11300,50000,492,49508,23.571,3.13,179.206,0.494,452.21,57.26,144.49,274432,56500,735012,3415972
1051,path,read_heavy,11400,50000,519,49481,23.044,3.968,165.099,0.463,478.483,41.608,120.585,274432,57000,741512,3645489
1051,path,read_heavy,11500,50000,503,49497,24.732,3.549,194.872,0.547,477.738,54.909,134.612,1306548,57500,748012,4031658
1051,path,read_heavy,11600,50000,511,49489,23.242,3.039,173.59,0.474,465.736,57.127,153.268,278528,58000,754512,3389025
1051,path,read_heavy,11700,50000,538,49462,25.432,3.565,153.65,0.495,464.131,43.098,130.187,282624,58500,761012,3394313
1051,path,read_heavy,11800,50000,520,49480,29.7,3.239,191.604,0.545,437.65,59.163,135.136,1344048,59000,767512,3486742
1051,path,read_heavy,11900,50000,514,49486,24.98,3.288,159.473,0.502,496.765,48.499,151.075,1356548,59500,774012,2763997
1051,path,read_heavy,12000,50000,518,49482,29.068,5.714,192.132,0.28,416.421,33.626,72.88,1369048,60000,780512,3910715
1051,path,read_heavy,12100,50000,496,49504,25.182,3.286,186.528,0.505,433.226,56.763,131.836,1381548,60500,787012,3099657
1051,path,read_heavy,12200,50000,515,49485,25.566,3.825,240.545,0.608,458.541,62.891,119.886,1394048,61000,793512,6326988
