tree_type,workload,n,queries,paint_count,query_count,centroid_build_ms,centroid_run_ms,naive_bfs_run_ms,lca_build_ms,lca_run_ms,speedup_vs_naive,speedup_vs_lca,centroid_memory_bytes,naive_memory_bytes,lca_memory_bytes,speedup_vs_naive_mean,centroid_run_ms_mean,naive_bfs_run_ms_mean,speedup_vs_naive_std,centroid_run_ms_std,naive_bfs_run_ms_std
random,update_heavy,4200,50000,25127.0,24873.0,10.948,2.506,15.976,0.312,168.822,5.244,63.66,341008.0,21000.0,256456.0,5.293,2.5549999999999997,13.076666666666666,1.059350272572769,1.2812029503556415,5.429474775089514
random,update_heavy,4300,50000,24946.0,25054.0,12.083,2.662,21.576,0.405,184.429,7.297,69.29,356844.0,21500.0,262812.0,7.157666666666667,2.2756666666666665,16.943,1.0251264962595263,1.196240917764199,9.811405556799697
random,update_heavy,4400,50000,25023.0,24977.0,16.745,2.972,18.399,0.254,178.76,6.19,60.142,364416.0,22000.0,268912.0,6.496666666666667,2.513,16.746,0.6044686371792442,1.4116235333827498,10.346017059719165
random,update_heavy,4500,50000,24957.0,25043.0,10.898,2.489,15.264,0.328,183.701,6.545,76.005,360620.0,22500.0,275012.0,6.435666666666666,2.0223333333333335,12.967666666666666,0.2654606059914224,0.951133183804105,6.079936704714394
random,update_heavy,4600,50000,25031.0,24969.0,12.938,2.966,16.891,0.27,174.698,5.695,58.932,377528.0,23000.0,281112.0,6.261,2.699666666666667,15.928333333333333,1.4691807240771984,0.9994780304405562,2.930106880871982
random,update_heavy,4700,50000,24910.0,25090.0,12.961,2.649,17.483,0.401,212.315,6.601,79.862,381340.0,23500.0,287212.0,7.654,2.5016666666666665,19.413,1.9968873278179726,0.3168285551103836,6.8907836999865255
random,update_heavy,4800,50000,25014.0,24986.0,14.305,2.692,15.608,0.363,185.508,5.799,54.17,399088.0,24000.0,293312.0,5.532666666666667,2.9323333333333337,15.834000000000001,0.7100086853928856,0.8203428145192307,2.2445496207480007
random,update_heavy,4900,50000,25007.0,24993.0,13.355,2.805,16.791,0.379,166.903,5.973,59.502,398108.0,24500.0,299412.0,6.010000000000001,2.755333333333333,16.531333333333333,0.5484368696577573,0.09127065976168532,1.0508436293442212
random,update_heavy,5000,50000,24992.0,25008.0,14.04,2.636,17.843,0.374,208.512,7.007,82.258,415848.0,25000.0,305512.0,6.927,2.5523333333333333,17.588666666666665,0.7840669614261274,0.19728743835666107,1.0352035226627327
random,update_heavy,5100,50000,24945.0,25055.0,15.171,2.691,17.25,0.371,197.633,6.409,75.135,413156.0,25500.0,311612.0,6.347333333333334,2.227,14.063666666666668,0.1373110823398216,1.1056093342587154,6.834346811022494
random,update_heavy,5200,50000,24868.0,25132.0,19.297,2.739,24.063,0.56,196.023,7.481,62.333,430792.0,26000.0,317712.0,7.624666666666667,2.7726666666666664,21.413666666666668,1.0945941409186026,1.0039234698588002,8.59682792274763
random,update_heavy,5300,50000,24943.0,25057.0,13.82,2.725,16.55,0.382,175.308,6.038,71.508,437420.0,26500.0,323812.0,6.265666666666667,2.174,13.747,0.4464015382291303,0.991832143056475,6.597324988205446
random,update_heavy,5400,50000,25021.0,24979.0,12.249,2.476,16.397,0.404,209.55,6.889,84.593,452640.0,27000.0,329912.0,6.889666666666667,2.1473333333333335,14.698999999999998,0.26700062421899534,0.6514693648463703,4.120340277210124
random,update_heavy,5500,50000,25038.0,24962.0,16.018,3.177,17.664,0.418,213.97,5.762,69.719,460772.0,27500.0,336012.0,5.857333333333333,2.517,14.261333333333333,0.5997102077948425,1.2743708251525536,6.458452936526932
random,update_heavy,5600,50000,25126.0,24874.0,15.697,2.632,18.486,0.416,242.167,7.093,92.019,464400.0,28000.0,342112.0,7.0696666666666665,2.472,15.837333333333333,1.9751033728221237,1.2526871117721297,4.745238912144818
random,update_heavy,5700,50000,25025.0,24975.0,16.542,2.807,19.472,0.287,217.652,6.711,75.73,478628.0,28500.0,348212.0,6.196666666666666,2.359,15.35,1.314281679600432,0.8595446468915968,7.729676513283075
random,update_heavy,5800,50000,25081.0,24919.0,16.339,2.772,18.973,0.442,224.351,6.844,80.929,482072.0,29000.0,354312.0,6.782333333333334,2.232333333333333,14.969333333333333,0.2924180796964051,1.0843856939914567,6.968356358089999
random,update_heavy,5900,50000,24877.0,25123.0,19.397,3.17,20.021,0.469,227.168,7.094,71.463,489884.0,29500.0,360412.0,7.554666666666667,3.2526666666666664,25.054333333333332,1.9717812589973902,0.4773985057929417,10.015344344221687
random,update_heavy,6000,50000,25044.0,24956.0,16.986,3.161,19.781,0.461,242.2,6.302,75.249,503032.0,30000.0,366512.0,6.274333333333334,3.1653333333333333,19.702333333333332,0.6539390899260675,0.3605195325267875,0.26781025621386134
random,update_heavy,6100,50000,25095.0,24905.0,17.073,2.788,19.629,0.449,247.776,7.039,88.575,511028.0,30500.0,372612.0,8.073666666666666,2.8016666666666663,22.425,2.2988236846990535,0.14498390715294335,5.293303410914588
random,update_heavy,6200,50000,25040.0,24960.0,18.271,2.878,20.145,0.474,242.385,7.0,83.801,545192.0,31000.0,378712.0,7.035,2.891,20.339,0.06062177826491095,0.028792360097775874,0.3783490451950407
random,update_heavy,6300,50000,25013.0,24987.0,18.718,2.775,20.253,0.523,236.382,6.979,85.189,535692.0,31500.0,384812.0,6.93,2.9393333333333334,20.221999999999998,0.6369152219879821,0.3644370087317333,0.8429276362772784
random,update_heavy,6400,50000,25029.0,24971.0,18.448,2.972,26.874,0.715,265.8,6.563,90.85,533056.0,32000.0,390912.0,8.112333333333334,3.401,26.78333333333333,2.9658641798527006,0.7832247442465029,7.537408993369891
random,update_heavy,6500,50000,24970.0,25030.0,21.663,2.824,20.099,0.505,240.046,7.421,83.945,540828.0,32500.0,397012.0,7.293333333333334,3.036,22.165999999999997,0.24488024283991014,0.4795383196367107,3.843770154418705
random,update_heavy,6600,50000,25004.0,24996.0,19.032,2.94,21.497,0.503,256.742,7.09,86.522,579896.0,33000.0,403112.0,7.157,2.9593333333333334,21.174666666666667,0.22317481936813557,0.06518691075157139,0.5809598379693136
random,update_heavy,6700,50000,24989.0,25011.0,19.359,2.86,20.55,0.484,254.542,7.185,85.503,557876.0,33500.0,409212.0,7.0456666666666665,2.9003333333333337,20.486666666666668,0.7093386591278761,0.12546048514705077,2.8825218703998297
random,update_heavy,6800,50000,25019.0,24981.0,23.046,3.986,26.405,0.538,256.164,7.214,64.274,588344.0,34000.0,415312.0,7.141000000000001,3.765333333333333,26.397333333333336,1.60474577425834,0.6516512359639419,4.469504931570534
random,update_heavy,6900,50000,24956.0,25044.0,19.022,2.885,22.228,0.513,266.858,7.705,92.498,597404.0,34500.0,421412.0,7.241333333333333,2.901666666666667,21.046666666666667,0.9000390732258983,0.0753945179262615,3.039359362321826
random,update_heavy,7000,50000,24989.0,25011.0,19.8,2.88,21.129,0.54,270.028,7.304,93.46,595192.0,35000.0,427512.0,7.448,2.887,21.5,0.27402189693526363,0.014798648586948729,0.7273149249121728
random,update_heavy,7100,50000,24981.0,25019.0,20.591,3.017,22.003,0.536,290.025,6.57,96.121,606540.0,35500.0,433612.0,6.351666666666667,3.5369999999999995,21.852,1.0831317248300567,0.9067353527904376,1.9568742933566254
random,update_heavy,7200,50000,24913.0,25087.0,21.677,3.082,24.617,0.57,282.05,7.989,93.185,622232.0,36000.0,439712.0,8.520333333333333,3.0606666666666666,25.956,1.8850252871867093,0.09383673765286869,4.905528819607524
random,update_heavy,7300,50000,25046.0,24954.0,21.232,2.967,22.214,0.619,266.056,7.563,92.84,624524.0,36500.0,445812.0,7.587,2.9196666666666666,22.14533333333333,0.13165105392665877,0.08811545456577623,0.3323632550889676
random,update_heavy,7400,50000,25015.0,24985.0,20.792,3.12,20.821,0.572,284.368,7.279,91.129,633160.0,37000.0,451912.0,7.592666666666666,3.0653333333333332,23.345333333333333,1.2103761123441474,0.1841883094371991,4.652153945575459
random,update_heavy,7500,50000,25129.0,24871.0,26.537,2.925,30.433,0.798,285.326,9.355,95.247,649588.0,37500.0,458012.0,9.769666666666668,2.951,28.590666666666667,2.143298936997201,0.28987583548823126,4.933612908744801
random,update_heavy,7600,50000,25137.0,24863.0,22.402,2.967,23.222,0.599,274.49,7.68,92.621,654848.0,38000.0,464112.0,7.688333333333333,3.0076666666666667,23.10166666666667,0.34057647207834696,0.13468605470995615,0.7943653651395761
random,update_heavy,7700,50000,25027.0,24973.0,22.981,3.114,24.039,0.612,289.956,7.615,92.389,664172.0,38500.0,470212.0,7.617999999999999,3.2163333333333335,24.429000000000002,0.6525051723932924,0.20378011024958587,1.1880218853203004
random,update_heavy,7800,50000,24893.0,25107.0,27.086,3.081,31.487,0.593,309.674,10.374,98.96,693560.0,39000.0,476312.0,9.702333333333334,3.081666666666667,29.867333333333335,1.2174491091348882,0.04700354596552607,3.396650163518955
random,update_heavy,7900,50000,25006.0,24994.0,23.931,3.084,22.939,0.636,282.321,8.08,96.177,681644.0,39500.0,482412.0,7.676333333333333,3.2243333333333326,23.572333333333333,2.003238960616864,0.8829044870954803,1.1669333028641082
random,update_heavy,8000,50000,25123.0,24877.0,24.354,3.092,24.345,0.643,292.204,7.872,94.488,581632.0,40000.0,488512.0,7.751,3.344333333333333,25.814000000000004,0.3314981146251062,0.4935183211729158,2.6393421528858285
random,update_heavy,8100,50000,25000.0,25000.0,24.71,3.217,27.618,0.68,307.106,8.921,95.472,702908.0,40500.0,494612.0,8.093666666666666,3.546,27.959999999999997,1.5460466788985818,0.7248468803823328,1.0228215875703814
random,update_heavy,8200,50000,25040.0,24960.0,24.626,3.2,22.582,0.697,297.81,6.977,93.06,726600.0,41000.0,533512.0,7.1723333333333334,3.265333333333333,23.282333333333337,0.9069163871787373,0.24852632322016377,1.438600129755776
random,update_heavy,8300,50000,24931.0,25069.0,24.29,3.299,23.538,0.648,295.677,7.339,88.616,711660.0,41500.0,540012.0,7.587000000000001,3.2656666666666667,24.81233333333333,0.614738968994158,0.1370741891580371,2.810264103840302
random,update_heavy,8400,50000,25052.0,24948.0,25.389,3.071,23.967,0.659,315.188,8.398,102.896,736368.0,42000.0,546512.0,8.224333333333334,3.0316666666666667,24.850333333333335,0.8371214567393037,0.3387171878327604,2.9344671293666478
random,update_heavy,8500,50000,24891.0,25109.0,25.631,3.167,23.801,0.631,309.716,7.514,96.634,736444.0,42500.0,553012.0,6.9383333333333335,3.512333333333333,23.887666666666664,1.1781766986888396,0.6164108478387881,0.35600187265425115
random,update_heavy,8600,50000,25182.0,24818.0,25.622,3.078,23.547,0.673,299.324,8.298,105.904,727240.0,43000.0,559512.0,8.450000000000001,2.605,21.517,0.8848463143393885,0.9233379662940326,6.2695294081773
random,update_heavy,8700,50000,25008.0,24992.0,26.974,3.069,23.752,0.699,328.076,7.912,108.009,770628.0,43500.0,566012.0,8.466666666666667,2.8586666666666667,23.929666666666666,1.1166043763721034,0.3660414366343424,0.3199286378762209
random,update_heavy,8800,50000,25018.0,24982.0,26.2,3.117,24.078,0.715,325.999,7.731,104.584,212992.0,44000.0,572512.0,7.852333333333334,3.1213333333333337,24.509,0.300003888863684,0.03172275734127353,0.8986806996926126
random,update_heavy,8900,50000,25027.0,24973.0,26.398,3.156,25.126,0.712,311.29,7.962,98.647,787412.0,44500.0,579012.0,7.862333333333333,3.1809999999999996,24.997,0.2925240730834526,0.06708949247087811,0.41001341441470046
random,update_heavy,9000,50000,25079.0,24921.0,26.997,3.128,25.311,0.734,326.079,8.093,108.837,782920.0,45000.0,585512.0,8.230333333333334,3.1956666666666664,26.183333333333334,1.08155921397459,0.28068547047065556,2.806105902016765
random,update_heavy,9100,50000,25019.0,24981.0,27.012,2.889,25.311,0.778,314.159,9.682,111.118,821492.0,45500.0,592012.0,11.119,2.593,25.647666666666666,4.65011903073459,1.027490632560706,2.178598020134355
random,update_heavy,9200,50000,24998.0,25002.0,27.544,3.133,25.624,0.767,330.24,8.638,105.417,796520.0,46000.0,598512.0,8.504666666666667,3.623666666666667,30.876333333333335,0.2835742113333533,1.1661738006546594,10.348747476546778
random,update_heavy,9300,50000,25093.0,24907.0,33.751,3.195,26.278,0.749,339.916,8.236,106.387,814964.0,46500.0,605012.0,8.603333333333333,3.1906666666666665,27.462999999999997,0.6466601374240821,0.03768730997740925,2.3440829763470403
random,update_heavy,9400,50000,24964.0,25036.0,27.344,3.221,26.384,0.759,345.254,8.092,104.474,821640.0,47000.0,611512.0,8.205,3.2213333333333334,26.425666666666668,0.29424989379777156,0.08350049900050512,1.058115463138752
random,update_heavy,9500,50000,24870.0,25130.0,29.31,3.244,31.468,0.752,349.176,8.386,105.981,846708.0,47500.0,618012.0,8.395666666666665,3.720666666666667,30.59766666666667,1.2995269652197807,0.8675121516920288,3.4478936081807015
random,update_heavy,9600,50000,24922.0,25078.0,29.077,3.325,30.367,0.779,354.81,8.794,102.845,842456.0,48000.0,624512.0,8.680333333333333,3.691333333333333,31.825,0.5199041578342434,0.668567373817578,3.866010734594512
random,update_heavy,9700,50000,25034.0,24966.0,29.806,3.292,28.82,0.411,340.378,8.753,108.173,846092.0,48500.0,631012.0,8.748,3.2769999999999997,28.610666666666663,0.7035133260997971,0.12318684994754918,1.2393310023288093
random,update_heavy,9800,50000,25064.0,24936.0,29.517,3.281,28.386,0.764,358.882,8.643,111.783,866184.0,49000.0,637512.0,9.811,3.201333333333333,30.513333333333332,2.800087320067001,0.49037774555268415,3.7123967101231674
random,update_heavy,9900,50000,24977.0,25023.0,34.88,3.141,33.942,0.85,355.627,11.177,113.228,865828.0,49500.0,644012.0,11.403,2.889666666666667,32.47966666666667,1.246462193570266,0.5785087150020587,3.586529566772498
random,update_heavy,10000,50000,24875.0,25125.0,30.968,3.476,30.179,0.844,352.632,8.682,104.748,866920.0,50000.0,650512.0,9.106666666666667,3.735,34.364,0.935337550477545,0.5640186167140229,8.915427022863234
random,update_heavy,10100,50000,24884.0,25116.0,31.72,3.668,29.528,0.874,364.067,8.969,98.543,923404.0,50500.0,657012.0,9.000333333333332,3.866,35.11633333333333,0.9653814444732883,0.7003170710471079,9.726947534213052
random,update_heavy,10200,50000,24882.0,25118.0,31.203,3.414,31.774,0.875,348.81,8.95,105.617,898888.0,51000.0,663512.0,9.205666666666666,3.422333333333333,31.46066666666667,0.7911158785748983,0.12371068399024113,2.0480559888180148
random,update_heavy,10300,50000,24955.0,25045.0,33.362,3.308,29.347,0.824,351.199,8.573,106.182,911268.0,51500.0,670012.0,8.834333333333333,3.342333333333333,29.517333333333337,0.7432935714328044,0.07011656960614501,2.3940489412986814
random,update_heavy,10400,50000,24940.0,25060.0,31.436,3.245,30.085,0.885,353.493,9.271,112.895,919080.0,52000.0,676512.0,9.202333333333334,3.202666666666667,29.251333333333335,1.801981501939832,0.18908816285884567,4.0956369874945375
random,update_heavy,10500,50000,24870.0,25130.0,40.908,4.176,31.857,0.844,361.096,8.155,86.459,926500.0,52500.0,683012.0,8.002,4.204666666666667,33.64133333333333,0.3256731490313562,0.3698341970847653,3.265292687238516
random,update_heavy,10600,50000,24954.0,25046.0,32.19,3.404,30.606,0.888,376.738,9.177,105.695,944256.0,53000.0,689512.0,9.299,3.48,32.443000000000005,0.7564152298836935,0.19447621962594805,4.356375442957135
random,update_heavy,10700,50000,25012.0,24988.0,33.057,4.51,35.376,0.907,370.905,9.653,82.241,989932.0,53500.0,696012.0,8.794666666666666,4.389666666666667,37.65133333333333,1.906392491942133,1.0268019932456955,7.135476181260317
random,update_heavy,10800,50000,24983.0,25017.0,32.752,3.36,34.699,0.893,376.511,10.328,111.376,951368.0,54000.0,702512.0,10.170333333333334,3.3746666666666667,34.345,0.6529366993310559,0.061329710037903586,2.7819439246685027
random,update_heavy,10900,50000,24980.0,25020.0,34.035,3.51,34.3,0.905,367.336,10.862,104.134,951484.0,54500.0,709012.0,10.538333333333334,3.5896666666666666,37.799,0.8992999128952104,0.5796208530870274,6.830447496321161
random,update_heavy,11000,50000,24984.0,25016.0,33.361,3.345,34.726,0.893,369.315,10.383,112.951,970368.0,55000.0,715512.0,10.512333333333332,3.3253333333333335,34.937000000000005,0.47246834109105523,0.04858326186386978,1.0574086248938952
random,update_heavy,11100,50000,24891.0,25109.0,35.354,3.465,37.673,0.591,390.11,10.268,106.268,981844.0,55500.0,722012.0,10.056333333333333,3.8626666666666662,38.368,0.9415170382597098,0.8312017404537441,4.812288333007489
random,update_heavy,11200,50000,24880.0,25120.0,33.808,4.659,35.102,0.974,404.087,7.802,83.394,996728.0,56000.0,728512.0,8.130666666666666,4.756666666666667,38.467,1.534627099113441,0.3761333983221023,6.2415782459246625
random,update_heavy,11300,50000,25065.0,24935.0,33.459,3.395,35.922,1.028,389.988,10.145,109.578,990436.0,56500.0,735012.0,10.093333333333334,3.5993333333333335,36.074333333333335,1.169356375675669,0.3793077027076215,2.0038473827448353
random,update_heavy,11400,50000,24826.0,25174.0,35.687,3.801,37.062,1.013,392.069,10.828,103.138,1048432.0,57000.0,741512.0,10.577333333333334,3.9923333333333333,42.38966666666667,0.7587188763523237,0.6853330090790414,9.309314385782304
random,update_heavy,11500,50000,25143.0,24857.0,34.374,3.626,40.275,0.971,398.961,10.304,110.022,278528.0,57500.0,748012.0,10.708,3.6766666666666663,39.277,0.797810127787308,0.24201101903288072,2.010280577431915
random,update_heavy,11600,50000,25054.0,24946.0,35.263,3.464,42.089,0.932,389.366,12.396,114.678,1054280.0,58000.0,754512.0,13.51,3.4499999999999997,46.623999999999995,2.2683818020783018,0.04950757517794626,7.986847876352723
random,update_heavy,11700,50000,25017.0,24983.0,36.113,3.469,44.69,1.012,409.161,12.939,118.467,1052156.0,58500.0,761012.0,14.219666666666669,3.6426666666666665,51.22566666666666,4.023866838419648,0.3138794885514714,11.897141015106664
random,update_heavy,11800,50000,24861.0,25139.0,38.097,3.961,43.248,1.068,410.444,12.6,103.627,1216512.0,59000.0,767512.0,11.957333333333333,4.050999999999999,48.506,1.1427026443188681,0.6685588979289706,10.086373134085413
random,update_heavy,11900,50000,24884.0,25116.0,38.494,3.555,52.905,0.908,408.273,12.689,114.832,286720.0,59500.0,774012.0,13.143666666666666,4.0616666666666665,52.729000000000006,1.5595263169736293,0.9001829443692729,7.861477723685286
random,update_heavy,12000,50000,24889.0,25111.0,37.45,3.794,49.754,0.964,421.168,13.114,111.009,1084752.0,60000.0,780512.0,13.665999999999999,3.762,50.867999999999995,2.7675989593869996,0.29729446681699256,6.162979474247822
random,update_heavy,12100,50000,24952.0,25048.0,38.593,3.52,50.702,0.972,414.524,14.477,114.467,1104612.0,60500.0,787012.0,14.418333333333335,3.608,52.117999999999995,1.0242608717183994,0.1682498142643849,5.901806587816987
random,update_heavy,12200,50000,24924.0,25076.0,37.997,3.728,51.795,1.006,421.523,13.892,113.298,294912.0,61000.0,793512.0,13.932333333333332,3.6856666666666666,51.201,1.4229287871616534,0.16658431298694765,2.9905756970857666
